mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.338381290435791,0.005929638084098662,0.013549725214640299,0.0008645407328355855,100,10,1,10,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.97214734950584,0.9838274932614556,0.9631294964028777,0.973034779723391,0.008473189788294682,19
0.38181257247924805,0.005962808361143516,0.013373931248982748,0.00042010609007471055,100,2,2,,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9784366576819407,0.9838274932614556,0.966726618705036,0.9763302565494775,0.007138518611342826,8
0.18999584515889487,0.0023169301973828336,0.007648626963297526,6.9426445871633e-05,50,5,1,30,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.9802336028751123,0.9856244384546271,0.9703237410071942,0.978727260778978,0.006336646614596183,1
0.5111980438232422,0.008499545410881675,0.017661094665527344,0.0003776042013771645,150,5,1,10,True,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9658273381294964,0.9748325328955164,0.007348536124102446,15
0.37298186620076496,0.005766291987783529,0.01314242680867513,0.0002589310899712334,100,2,1,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9766397124887691,0.9820305480682839,0.9676258992805755,0.9754320532792095,0.005942351232137718,10
0.3362707297007243,0.0036084013576788846,0.012174288431803385,0.0004104716964365959,100,10,1,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9748427672955975,0.9829290206648698,0.9676258992805755,0.975132562413681,0.006250832847627034,13
0.5102459589640299,0.013719349273920616,0.019796450932820637,0.0010119456388737746,150,10,1,10,True,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9703504043126685,0.9829290206648698,0.9649280575539568,0.9727358275104984,0.007539953629595283,20
0.1934076944986979,0.007221130069047259,0.007866541544596354,0.00011741840022611129,50,5,4,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9739442946990117,0.9811320754716981,0.9694244604316546,0.9748336102007881,0.004820803807647157,14
0.3574533462524414,0.009726996984539653,0.012579202651977539,0.0004396250255988502,100,5,1,20,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.7213524977366129,0.017827744298306684,0.022864580154418945,0.0005837357771366899,200,2,2,10,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9757412398921833,0.9820305480682839,0.9703237410071942,0.9760318429892205,0.004783699440906991,9
0.5639700889587402,0.013317118573580818,0.018176952997843426,0.00034641556807489294,150,5,1,20,False,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.977538185085355,0.9856244384546271,0.9685251798561151,0.977229267798699,0.006984159867022564,3
0.3425589402516683,0.006967536868714728,0.013332128524780273,0.0010802286880326562,100,10,4,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9703504043126685,0.9847259658580413,0.9658273381294964,0.973634569433402,0.008057246755176925,18
0.17566855748494467,0.0005864515616036023,0.007475217183430989,0.0001972644772527523,50,10,1,30,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.97214734950584,0.9865229110512129,0.9649280575539568,0.9745327727036699,0.008975971897852146,16
0.723268985748291,0.014647801351476177,0.022983789443969727,0.00027058488571562317,200,2,4,30,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9730458221024259,0.9838274932614556,0.9685251798561151,0.9751328317399989,0.006419081232767804,12
0.16458511352539062,0.0032944333196635173,0.007126569747924805,7.178577143310094e-05,50,10,2,10,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9649280575539568,0.9745327727036699,0.007718775377857893,16
0.1946876049041748,0.0003517064918735049,0.007863759994506836,0.00013377314995056635,50,2,1,20,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9802336028751123,0.9820305480682839,0.9730215827338129,0.978428577892403,0.0038930665282934855,2
0.34669915835062665,0.005833714802943835,0.013432979583740234,0.0008407339810476363,100,5,1,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.1901850700378418,0.004589441326863642,0.007626136144002278,0.00011656520331822912,50,10,1,20,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9829290206648698,0.9703237410071942,0.9766308247202776,0.005146087708565529,4
0.3702387809753418,0.0012834204911601958,0.013688405354817709,0.00107254599333758,100,10,2,20,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9838274932614556,0.9658273381294964,0.9754315146265737,0.0073980268878176495,11
0.6115346749623617,0.020270792733998105,0.017030874888102215,5.605941390176578e-05,200,2,1,20,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9748427672955975,0.9865229110512129,0.9676258992805755,0.9763305258757953,0.007786070153790309,7
