mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.4892050425211589,0.006048192092859528,0.019268910090128582,0.0018351690598552965,150,5,4,20,True,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9703504043126685,0.9820305480682839,0.9649280575539568,0.9724363366449698,0.007136158197021091,2
0.5410602887471517,0.01600180265346627,0.015418450037638346,0.0006885578188947775,150,5,2,30,False,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': False}",0.977538185085355,0.9847259658580413,0.9676258992805755,0.976630016741324,0.007010546652212198,1
