mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.34479451179504395,0.007386531003397626,0.013564427693684896,0.0007513283371415394,100,10,1,10,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.97214734950584,0.9838274932614556,0.9631294964028777,0.973034779723391,0.008473189788294682,19
0.3818473021189372,0.005768252101241853,0.015565077463785807,2.2613624829794247e-05,100,2,2,,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9784366576819407,0.9838274932614556,0.966726618705036,0.9763302565494775,0.007138518611342826,8
0.19011672337849936,0.0021152081173521327,0.007585366566975911,0.00014257834147775905,50,5,1,30,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.9802336028751123,0.9856244384546271,0.9703237410071942,0.978727260778978,0.006336646614596183,1
0.5110246340433756,0.01138952239486538,0.019086917241414387,0.0010214038612784081,150,5,1,10,True,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9658273381294964,0.9748325328955164,0.007348536124102446,15
0.3708376884460449,0.006432456665770672,0.014659404754638672,0.0005233796666286503,100,2,1,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9766397124887691,0.9820305480682839,0.9676258992805755,0.9754320532792095,0.005942351232137718,10
0.34717313448588055,0.004107137448783571,0.012393871943155924,0.0005260050011270766,100,10,1,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9748427672955975,0.9829290206648698,0.9676258992805755,0.975132562413681,0.006250832847627034,13
0.5065739154815674,0.010662984496786525,0.01904741923014323,0.001215228663193682,150,10,1,10,True,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9703504043126685,0.9829290206648698,0.9649280575539568,0.9727358275104984,0.007539953629595283,20
0.18375937143961588,0.0032365574951854726,0.00842134157816569,0.0004899051175789857,50,5,4,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9739442946990117,0.9811320754716981,0.9694244604316546,0.9748336102007881,0.004820803807647157,14
0.3506784439086914,0.0072273033059593456,0.013437827428181967,0.0012494381135748282,100,5,1,20,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.7274629275004069,0.016042253739720097,0.02238607406616211,0.00018229539230694424,200,2,2,10,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9757412398921833,0.9820305480682839,0.9703237410071942,0.9760318429892205,0.004783699440906991,9
0.5625084241231283,0.015878761453249984,0.018279870351155598,0.00021619927980323582,150,5,1,20,False,"{'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.977538185085355,0.9856244384546271,0.9685251798561151,0.977229267798699,0.006984159867022564,3
0.33647624651590985,0.007488203701722978,0.01323843002319336,0.000979893805024806,100,10,4,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9703504043126685,0.9847259658580413,0.9658273381294964,0.973634569433402,0.008057246755176925,18
0.17026662826538086,0.0016095463047779298,0.007703304290771484,0.0006046062947877088,50,10,1,30,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.97214734950584,0.9865229110512129,0.9649280575539568,0.9745327727036699,0.008975971897852146,16
0.730841875076294,0.01045047797463859,0.024240970611572266,0.000924094070897649,200,2,4,30,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9730458221024259,0.9838274932614556,0.9685251798561151,0.9751328317399989,0.006419081232767804,12
0.16576043764750162,0.0031536598550174736,0.00723417599995931,3.035093379645079e-05,50,10,2,10,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9748427672955975,0.9838274932614556,0.9649280575539568,0.9745327727036699,0.007718775377857893,16
0.19328951835632324,0.002568800733917711,0.00866850217183431,0.0007438777432908781,50,2,1,20,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9802336028751123,0.9820305480682839,0.9730215827338129,0.978428577892403,0.0038930665282934855,2
0.34837086995442706,0.008408211974414275,0.012466669082641602,0.00031536953672609035,100,5,1,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9766397124887691,0.9865229110512129,0.966726618705036,0.976629747415006,0.008081805579648133,5
0.1909929116566976,0.0029916301040447783,0.007816155751546225,0.0003659975162077539,50,10,1,20,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9829290206648698,0.9703237410071942,0.9766308247202776,0.005146087708565529,4
0.36792707443237305,0.005099457638419492,0.01365367571512858,0.0008731831124629755,100,10,2,20,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.9766397124887691,0.9838274932614556,0.9658273381294964,0.9754315146265737,0.0073980268878176495,11
0.6054288546244303,0.06684594810557933,0.01921248435974121,0.0032114321681346357,200,2,1,20,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9748427672955975,0.9865229110512129,0.9676258992805755,0.9763305258757953,0.007786070153790309,7
